time,pm2.5,pm10
0.17931270599365234,0.1,0.2
1.1804754734039307,0.1,0.2
2.1804721355438232,0.1,0.2
3.1815474033355713,0.1,0.2
4.1822874546051025,0.1,0.2
5.182858467102051,0.1,0.2
6.1834635734558105,0.1,0.2
7.184131622314453,0.1,0.2
8.184879779815674,0.1,0.2
9.185446500778198,0.0,0.2
10.185909509658813,0.0,0.2
11.186498165130615,0.0,0.2
12.187029123306274,0.0,0.2
13.18763279914856,0.0,0.0
14.188119649887085,0.0,0.0
15.1887526512146,0.0,0.0
16.18920111656189,0.0,0.0
17.189690113067627,0.0,0.0
18.19034171104431,0.0,0.0
19.190848350524902,0.0,0.0
20.191261291503906,0.0,0.0
21.191776990890503,0.0,0.0
22.192232608795166,0.0,0.0
23.192654848098755,0.0,0.0
24.19332528114319,0.0,0.0
25.193806171417236,0.0,0.0
26.194252490997314,0.0,0.0
27.195307970046997,0.0,0.0
28.19571328163147,0.0,0.0
29.196337699890137,0.0,0.0
30.19694185256958,0.0,0.0
31.1975314617157,0.0,0.0
32.198299169540405,0.0,0.0
33.198915004730225,0.1,0.1
34.19951891899109,0.1,0.1
35.200148820877075,0.1,0.1
36.20083427429199,0.1,0.1
37.201555490493774,0.1,0.1
38.20242691040039,0.1,0.1
39.20309257507324,0.1,0.1
40.203904151916504,0.1,0.1
41.204503774642944,0.2,0.2
42.20525860786438,0.4,0.4
43.205795764923096,0.7,0.7
44.20658254623413,1.2,1.3
45.20722937583923,2.3,2.5
46.2080078125,3.7,4.0
47.20865511894226,6.9,7.7
48.20929741859436,12.5,13.9
49.20998811721802,18.1,20.1
50.210601568222046,22.8,25.4
51.21118211746216,29.9,33.2
52.21184849739075,35.7,39.6
53.21244478225708,40.5,44.9
54.2132682800293,46.3,51.3
55.213932037353516,55.3,61.3
56.21457290649414,69.1,76.7
57.21532893180847,83.0,92.4
58.21615242958069,97.5,108.8
59.21677565574646,106.0,118.2
60.217592000961304,114.2,127.4
61.21837902069092,122.4,136.4
62.219085931777954,133.6,148.8
63.219825744628906,144.0,160.3
64.22062492370605,153.0,170.4
65.22127532958984,161.3,179.8
66.22196173667908,170.3,190.0
67.2225170135498,179.5,200.2
68.22333359718323,188.9,210.8
69.22400999069214,196.9,219.7
70.2246241569519,205.4,229.2
71.22546195983887,214.7,239.6
72.22607088088989,224.8,250.7
73.22687983512878,233.8,260.7
74.22767114639282,242.2,270.1
75.22844195365906,251.7,280.5
76.2290678024292,259.4,289.1
77.23011565208435,265.9,296.3
78.23068690299988,270.4,301.3
79.2317225933075,273.2,304.5
80.23246598243713,278.3,310.2
81.23335409164429,281.5,313.8
82.23391699790955,284.6,317.3
83.23470497131348,288.9,322.1
84.23534822463989,291.0,324.6
85.23618245124817,290.8,324.5
86.2368004322052,286.1,319.2
87.23758935928345,281.3,313.7
88.23822402954102,275.8,307.3
89.2386691570282,277.2,308.9
