time,pm1.0,pm2.5,pm10
100.08154106140137,238,2379,4833
100.92695116996765,238,2379,4833
101.6346480846405,233,2370,4827
102.48008418083191,233,2370,4827
103.32569193840027,233,2370,4827
104.00432872772217,238,2358,4778
104.84983134269714,238,2358,4778
105.69522595405579,238,2358,4778
106.40160536766052,234,2334,4760
107.24701762199402,234,2334,4760
108.09263348579407,234,2334,4760
108.77528810501099,234,2319,4731
109.62082123756409,234,2319,4731
110.46623229980469,234,2319,4731
111.17212057113647,235,2313,4693
112.01770067214966,235,2313,4693
112.86311435699463,235,2313,4693
113.54172968864441,239,2317,4694
114.38720154762268,239,2317,4694
115.23263239860535,239,2317,4694
115.93653154373169,236,2325,4664
116.78205275535583,236,2325,4664
117.62749648094177,236,2325,4664
118.30879664421082,235,2336,4660
119.1542558670044,235,2336,4660
119.99976301193237,235,2336,4660
120.67114853858948,240,2352,4667
121.51746606826782,240,2352,4667
122.3622260093689,240,2352,4667
123.04266881942749,239,2341,4684
123.88811802864075,239,2341,4684
124.73368000984192,239,2341,4684
125.41324520111084,246,2338,4669
126.25880002975464,246,2338,4669
127.10426592826843,246,2338,4669
127.78554606437683,245,2353,4663
128.63101720809937,245,2353,4663
129.47644996643066,245,2353,4663
130.15885972976685,248,2354,4674
131.00424933433533,248,2354,4674
131.849844455719,248,2354,4674
132.52806425094604,252,2359,4667
133.37353205680847,252,2359,4667
134.21917295455933,252,2359,4667
134.9009771347046,254,2363,4638
135.7465181350708,254,2363,4638
136.59193396568298,254,2363,4638
137.29625058174133,255,2343,4591
138.1417214870453,255,2343,4591
138.9872374534607,255,2343,4591
139.69125628471375,259,2315,4580
140.53678727149963,259,2315,4580
141.3824474811554,259,2315,4580
142.06348609924316,261,2327,4562
142.90900444984436,261,2327,4562
143.7545187473297,261,2327,4562
144.43439984321594,262,2294,4540
145.27990555763245,267,2331,4614
146.12533402442932,267,2331,4614
146.83115315437317,269,2329,4535
147.67669296264648,269,2329,4535
148.5222201347351,265,2297,4472
149.22715163230896,261,2281,4500
150.07262873649597,261,2281,4500
150.91819667816162,261,2281,4500
151.62496662139893,260,2252,4509
152.4704074859619,260,2252,4509
153.31600284576416,260,2252,4509
154.02731466293335,257,2241,4474
154.87286043167114,257,2241,4474
155.71849846839905,257,2241,4474
156.3994495868683,256,2241,4441
157.2450351715088,258,2250,4459
158.09042525291443,258,2250,4459
158.77285933494568,259,2246,4466
159.61850571632385,259,2246,4466
160.4640519618988,259,2246,4466
161.14435005187988,258,2250,4496
161.9897985458374,258,2250,4496
162.83540201187134,258,2250,4496
163.51636290550232,257,2267,4437
164.36191129684448,257,2267,4437
165.2073574066162,257,2267,4437
165.91523337364197,255,2246,4391
166.760733127594,255,2246,4391
167.60626792907715,255,2246,4391
168.28484916687012,256,2252,4392
169.13041734695435,256,2252,4392
169.9757697582245,256,2252,4392
170.68440651893616,254,2243,4395
171.5298171043396,254,2243,4395
172.37536597251892,254,2243,4395
173.07993173599243,258,2251,4333
173.92540955543518,258,2251,4333
174.77080249786377,258,2251,4333
175.47460770606995,262,2257,4300
176.32015585899353,262,2257,4300
177.16566157341003,262,2257,4300
177.87348055839539,268,2245,4262
178.7191505432129,268,2245,4262
179.56459760665894,268,2245,4262
180.2418360710144,268,2253,4262
181.08729147911072,268,2253,4262
181.93282675743103,268,2253,4262
182.6368978023529,268,2244,4248
183.48224258422852,268,2244,4248
184.32777786254883,268,2244,4248
185.03171229362488,269,2243,4186
185.87724566459656,269,2243,4186
186.7226803302765,269,2243,4186
187.42733430862427,269,2226,4161
188.2727632522583,269,2226,4161
189.1183717250824,269,2226,4161
189.8244824409485,270,2220,4159
190.66990327835083,270,2220,4159
191.51550912857056,270,2220,4159
192.22175884246826,266,2213,4084
193.06711888313293,266,2213,4084
193.91267132759094,266,2213,4084
194.62129998207092,268,2217,4053
195.4668309688568,268,2217,4053
196.31229400634766,268,2217,4053
197.01580667495728,267,2223,4047
197.861398935318,267,2223,4047
198.70684218406677,267,2223,4047
199.41283988952637,267,2209,4014
200.25829410552979,267,2209,4014
201.10394549369812,267,2209,4014
201.8128044605255,265,2207,3997
202.6583662033081,265,2207,3997
203.50386810302734,265,2207,3997
204.21030259132385,263,2172,3984
205.05588746070862,263,2172,3984
205.90130352973938,263,2172,3984
206.58130598068237,268,2167,3947
207.42679119110107,268,2167,3947
208.272451877594,268,2167,3947
208.9789650440216,266,2177,3932
209.82455611228943,266,2177,3932
210.6700553894043,266,2177,3932
211.38165879249573,265,2167,3969
212.22723817825317,265,2167,3969
213.07281470298767,265,2167,3969
213.78330874443054,264,2152,3971
214.62889671325684,264,2152,3971
215.47454524040222,264,2152,3971
216.18431401252747,262,2152,4022
217.02985739707947,262,2152,4022
217.8754551410675,262,2152,4022
218.5806655883789,260,2151,4071
219.426123380661,260,2151,4071
220.2717409133911,260,2151,4071
220.98013138771057,260,2126,4040
221.82557606697083,260,2126,4040
222.67100262641907,260,2126,4040
223.3752405643463,260,2118,4069
224.22072577476501,260,2118,4069
225.06625962257385,260,2118,4069
225.77340054512024,261,2124,4063
226.6188006401062,261,2124,4063
227.46437811851501,261,2124,4063
228.17251324653625,260,2121,4060
229.01798176765442,260,2121,4060
229.86357975006104,260,2121,4060
230.56729578971863,257,2129,4053
231.41278338432312,257,2129,4053
232.25842452049255,257,2129,4053
232.96499466896057,257,2131,4059
233.8105902671814,257,2131,4059
234.65606498718262,257,2131,4059
235.33905863761902,261,2138,4007
236.18447947502136,261,2138,4007
237.03007197380066,261,2138,4007
237.7409062385559,262,2141,3980
238.5863115787506,262,2141,3980
239.43192100524902,262,2141,3980
240.13667726516724,267,2121,3930
240.98217391967773,267,2121,3930
241.82781076431274,267,2121,3930
242.53651928901672,273,2100,3842
243.3820722103119,273,2100,3842
244.2277479171753,273,2100,3842
244.90966701507568,276,2099,3836
245.75522875785828,276,2099,3836
246.60074925422668,276,2099,3836
247.30545663833618,276,2105,3830
248.15094184875488,276,2105,3830
248.99660634994507,276,2105,3830
249.7004532814026,277,2111,3818
250.54589200019836,277,2111,3818
251.39142990112305,277,2111,3818
252.10053086280823,279,2118,3787
252.9459047317505,279,2118,3787
253.79147100448608,278,2113,3779
254.50038123130798,279,2097,3782
255.34591221809387,279,2097,3782
256.1912977695465,280,2102,3790
256.87377166748047,285,2081,3778
257.71926379203796,285,2081,3778
258.5646629333496,285,2081,3778
259.27195477485657,282,2083,3773
260.11741161346436,282,2083,3773
260.96279668807983,282,2083,3773
261.67000913619995,283,2076,3768
262.5155758857727,283,2076,3768
263.36113691329956,283,2076,3768
264.0646731853485,284,2079,3770
264.91027307510376,284,2079,3770
265.75579142570496,284,2079,3770
266.46587777137756,286,2082,3774
267.31134510040283,286,2082,3774
268.1568982601166,286,2082,3774
268.8678810596466,284,2084,3776
269.71332693099976,284,2084,3776
270.5586967468262,284,2084,3776
271.26420426368713,286,2083,3724
272.1097459793091,286,2083,3724
272.95516180992126,286,2083,3724
273.66470885276794,286,2061,3723
274.5103213787079,286,2061,3723
275.3557438850403,286,2061,3723
276.0615520477295,288,2056,3696
276.9071168899536,288,2056,3696
277.75261068344116,288,2056,3696
278.4646203517914,287,2048,3656
279.31014943122864,287,2048,3656
280.15555715560913,287,2048,3656
280.85886096954346,287,2055,3590
281.7042727470398,287,2055,3590
282.5497922897339,287,2055,3590
283.2591004371643,288,2030,3612
284.1046221256256,288,2030,3612
284.95008301734924,288,2030,3612
285.6533029079437,290,2030,3590
286.4988043308258,290,2030,3590
287.34438824653625,290,2030,3590
288.05638575553894,287,2024,3577
288.9018726348877,287,2024,3577
289.7473042011261,287,2024,3577
290.45758271217346,283,2021,3577
291.30308389663696,283,2021,3577
292.14866518974304,283,2021,3577
292.8598864078522,286,2011,3539
293.70535612106323,286,2011,3539
294.5507776737213,286,2011,3539
295.2597246170044,286,1997,3566
296.1051778793335,286,1997,3566
296.9506070613861,286,1997,3566
297.66141724586487,286,2004,3544
298.506995677948,286,2004,3544
299.3524339199066,286,2004,3544
300.0595507621765,289,1994,3539
300.9051151275635,289,1994,3539
301.75061559677124,289,1994,3539
302.46010994911194,290,1991,3539
303.30571579933167,290,1991,3539
304.15124130249023,290,1991,3539
304.85794377326965,292,1976,3553
305.7033486366272,292,1976,3553
306.5489478111267,292,1976,3553
307.26287150382996,295,1970,3488
308.1083998680115,295,1970,3488
308.95397305488586,295,1970,3488
309.66697430610657,292,1973,3526
310.51258301734924,292,1973,3526
311.3580527305603,292,1973,3526
312.07140588760376,295,1962,3520
312.9168179035187,295,1962,3520
313.76245641708374,294,1958,3513
314.47703862190247,293,1963,3499
315.3225779533386,293,1963,3499
316.16807866096497,294,1967,3506
316.88141107559204,293,1966,3518
317.7269296646118,293,1966,3518
318.57252764701843,293,1966,3518
319.2817783355713,295,1967,3468
320.12740898132324,295,1967,3468
320.9728100299835,295,1967,3468
321.6558768749237,296,1982,3469
322.5014297962189,296,1982,3469
323.34689807891846,296,1982,3469
324.05867409706116,293,1989,3470
324.9041213989258,293,1989,3470
325.7497732639313,293,1989,3470
326.4629285335541,295,1979,3433
327.30837631225586,295,1979,3433
328.15400099754333,295,1979,3433
328.8646876811981,293,1967,3442
329.71016025543213,293,1967,3442
330.55556869506836,293,1967,3442
331.2652835845947,291,1968,3466
332.11092233657837,291,1968,3466
332.9564073085785,291,1968,3466
333.66798067092896,292,1956,3419
334.5135004520416,292,1956,3419
335.3590774536133,292,1956,3419
336.0675415992737,296,1965,3381
336.9130012989044,296,1965,3381
337.7585837841034,296,1965,3381
338.467209815979,299,1957,3388
339.3127598762512,299,1957,3388
340.1582727432251,299,1957,3388
340.8713321685791,300,1958,3341
341.7168848514557,300,1958,3341
342.5623550415039,300,1958,3341
343.2814004421234,295,1946,3335
344.12689661979675,295,1946,3335
344.9725465774536,295,1946,3335
345.68507409095764,295,1909,3307
346.5307092666626,296,1913,3314
347.37625646591187,296,1913,3314
348.0878975391388,298,1915,3315
348.933397769928,298,1915,3315
349.77904438972473,297,1911,3308
350.49216651916504,298,1917,3310
351.337721824646,298,1917,3310
352.18319058418274,299,1921,3317
352.90072560310364,300,1920,3300
353.7463188171387,300,1920,3300
354.59178853034973,300,1920,3300
355.3081169128418,300,1908,3268
356.15353441238403,300,1908,3268
356.9991862773895,300,1908,3268
357.7062985897064,302,1912,3248
358.55187463760376,302,1912,3248
359.397376537323,302,1912,3248
360.1090598106384,301,1897,3235
360.95454597473145,300,1893,3228
361.80014967918396,300,1893,3228
362.5093734264374,303,1887,3203
363.3549692630768,303,1887,3203
364.20043420791626,304,1891,3210
364.91288900375366,306,1889,3214
365.7584445476532,306,1889,3214
366.60393714904785,306,1889,3214
367.32306957244873,308,1883,3178
368.16866183280945,308,1883,3178
369.0141086578369,308,1883,3178
369.7256348133087,309,1885,3143
370.57127690315247,310,1889,3150
371.4167323112488,310,1889,3150
372.12969732284546,310,1866,3105
372.97520995140076,310,1866,3105
373.82075929641724,310,1866,3105
374.5350308418274,306,1866,3101
375.3806188106537,306,1866,3101
376.22610211372375,306,1866,3101
376.9423973560333,305,1871,3077
377.78789591789246,305,1871,3077
378.6333553791046,305,1871,3077
379.3494303226471,310,1873,3071
380.19502234458923,310,1873,3071
381.04055309295654,310,1873,3071
381.75568199157715,308,1862,3068
382.60116481781006,308,1862,3068
383.4468240737915,308,1862,3068
384.1620445251465,308,1850,3070
385.0077157020569,307,1846,3063
385.8532304763794,307,1846,3063
386.5665979385376,308,1835,3046
387.41206216812134,308,1835,3046
388.2577123641968,309,1839,3053
388.97851395606995,306,1827,3037
389.82403206825256,306,1827,3037
390.6697509288788,306,1827,3037
391.38517141342163,307,1815,3039
392.23059034347534,307,1815,3039
393.0761489868164,307,1815,3039
393.7902510166168,305,1804,3071
394.63577938079834,305,1804,3071
395.4813451766968,305,1804,3071
396.1959512233734,309,1798,3042
397.0415394306183,309,1798,3042
397.8870005607605,309,1798,3042
398.6042335033417,314,1771,3003
399.4498655796051,314,1771,3003
400.2956404685974,314,1771,3003
401.0112466812134,316,1745,3005
401.8569278717041,316,1745,3005
402.70253705978394,316,1745,3005
403.41353702545166,316,1758,3019
404.25901651382446,316,1758,3019
405.1045939922333,316,1758,3019
405.82112097740173,317,1748,3012
406.6668224334717,316,1744,3006
407.5122501850128,316,1744,3006
408.23104190826416,317,1747,2985
409.07663202285767,318,1751,2991
409.92209482192993,318,1751,2991
410.6386353969574,318,1744,3005
411.4843096733093,318,1744,3005
412.3298704624176,317,1740,2999
413.0476305484772,320,1734,2991
413.8931972980499,320,1734,2991
414.7388958930969,320,1734,2991
415.45364212989807,319,1743,2985
416.2991669178009,319,1743,2985
417.1448030471802,319,1743,2985
417.86375403404236,321,1739,2939
418.70934796333313,321,1739,2939
419.5547468662262,321,1739,2939
420.2710793018341,323,1733,2936
421.1165487766266,323,1733,2936
421.96226811408997,323,1733,2936
422.6774833202362,323,1736,2932
423.5230324268341,323,1736,2932
424.3686463832855,323,1736,2932
425.07956862449646,327,1743,2921
425.92511653900146,327,1743,2921
426.7706458568573,327,1743,2921
427.48164200782776,331,1737,2875
428.32713985443115,331,1737,2875
429.17270612716675,331,1737,2875
429.88982701301575,332,1743,2857
430.7353558540344,331,1739,2851
431.58099842071533,331,1739,2851
432.2977616786957,331,1723,2849
433.14331316947937,331,1723,2849
433.9889304637909,331,1723,2849
434.70457887649536,332,1722,2798
435.55017948150635,332,1722,2798
436.3960404396057,332,1722,2798
437.11419892311096,332,1715,2793
437.9598078727722,332,1715,2793
438.80522322654724,332,1715,2793
439.52248311042786,336,1693,2764
440.368022441864,336,1693,2764
441.2136151790619,336,1693,2764
441.92694091796875,338,1689,2765
442.77260160446167,336,1679,2749
443.6181426048279,336,1679,2749
444.33422660827637,336,1669,2745
445.1798093318939,341,1696,2789
446.0252375602722,341,1696,2789
446.74424147605896,340,1694,2778
447.5897400379181,340,1694,2778
448.43537521362305,337,1677,2750
449.1492598056793,333,1680,2741
449.99487137794495,333,1680,2741
450.8403739929199,333,1680,2741
451.5566418170929,332,1670,2724
452.4021141529083,332,1670,2724
453.2477195262909,332,1670,2724
453.9698762893677,330,1650,2712
454.81534361839294,330,1650,2712
455.6609399318695,330,1650,2712
456.3807291984558,334,1649,2692
457.2264482975006,336,1656,2703
458.0719039440155,336,1656,2703
458.78297448158264,336,1662,2732
459.62850403785706,336,1662,2732
460.474219083786,336,1662,2732
461.1903324127197,336,1668,2723
462.0358543395996,336,1668,2723
462.88144636154175,336,1668,2723
463.59108090400696,337,1684,2720
464.4366686344147,337,1684,2720
465.282080411911,337,1684,2720
466.00216484069824,331,1663,2679
466.8478066921234,331,1663,2679
467.6931617259979,331,1663,2679
468.4140341281891,327,1668,2686
469.25959396362305,336,1712,2756
470.1051959991455,336,1712,2756
470.82948064804077,336,1711,2767
471.67500162124634,336,1711,2767
472.52044224739075,331,1687,2728
473.2357759475708,333,1685,2720
474.0812129974365,333,1685,2720
474.92677330970764,333,1682,2715
475.64951634407043,334,1674,2718
476.4949805736542,334,1674,2718
477.3405694961548,334,1674,2718
478.0526258945465,338,1678,2736
478.8982717990875,338,1678,2736
479.743994474411,338,1678,2736
480.4558675289154,337,1685,2762
481.30124974250793,337,1685,2762
482.146852016449,337,1685,2762
482.8644800186157,335,1676,2729
483.7101249694824,335,1676,2729
484.5556216239929,335,1676,2729
485.2776982784271,336,1663,2694
486.1233205795288,336,1663,2694
486.9688105583191,336,1663,2694
487.7180480957031,332,1638,2659
488.56367087364197,332,1638,2659
489.40913915634155,332,1638,2659
490.13316822052,335,1633,2653
490.9788398742676,335,1633,2653
491.82422614097595,335,1633,2653
492.5365812778473,341,1630,2636
493.3820345401764,341,1630,2636
494.22763562202454,341,1630,2636
494.9435770511627,345,1623,2616
495.7890930175781,345,1623,2616
496.63449907302856,345,1623,2616
497.3604142665863,344,1608,2583
498.2058484554291,344,1608,2583
499.0514295101166,344,1608,2583
499.76933217048645,344,1609,2589
500.61485290527344,344,1609,2589
501.4603054523468,344,1609,2589
502.1801064014435,343,1600,2528
503.0256927013397,343,1600,2528
503.87112522125244,343,1600,2528
504.59277749061584,344,1583,2492
505.4381949901581,344,1583,2492
506.28377079963684,344,1583,2492
507.00376987457275,346,1575,2480
507.8492956161499,346,1575,2480
508.69492053985596,346,1575,2480
509.41233921051025,351,1570,2491
510.2579026222229,351,1570,2491
511.1033728122711,351,1570,2491
511.82641530036926,355,1572,2515
512.6717963218689,355,1572,2515
513.5173184871674,355,1572,2515
514.2352859973907,356,1586,2502
515.0807716846466,356,1586,2502
515.9261617660522,356,1586,2502
516.6482675075531,354,1578,2508
517.4937934875488,354,1578,2508
518.3392615318298,354,1578,2508
519.0586447715759,354,1567,2484
519.9040896892548,354,1567,2484
520.7496099472046,353,1563,2479
521.4756789207458,351,1557,2488
522.321129322052,351,1557,2488
523.1666786670685,353,1567,2502
523.8906593322754,352,1556,2476
524.7360582351685,352,1556,2476
525.581579208374,352,1556,2476
526.3067605495453,350,1549,2462
527.152318239212,350,1549,2462
527.9978229999542,350,1549,2462
528.7184722423553,350,1535,2445
529.563924074173,350,1535,2445
530.4094896316528,350,1535,2445
531.131590127945,350,1531,2444
531.977037191391,350,1531,2444
532.8225607872009,350,1531,2444
533.5472028255463,349,1522,2413
534.3926100730896,349,1522,2413
535.2379627227783,349,1522,2413
535.9605422019958,346,1520,2418
536.8059139251709,346,1520,2418
537.6514360904694,346,1520,2418
538.3659770488739,347,1508,2412
539.2114853858948,347,1508,2412
540.0568318367004,347,1508,2412
540.7788560390472,351,1501,2381
541.6243920326233,351,1501,2381
542.469842672348,351,1501,2381
543.1855173110962,354,1492,2411
544.0310227870941,354,1492,2411
544.876482963562,354,1492,2411
545.6022007465363,356,1490,2392
546.4476776123047,356,1490,2392
547.293178319931,356,1490,2392
548.0117778778076,358,1487,2400
548.8572843074799,358,1487,2400
549.7026591300964,358,1487,2400
550.4531307220459,357,1471,2406
551.298531293869,357,1471,2406
552.1440014839172,357,1471,2406
552.8684380054474,354,1480,2394
553.71404504776,353,1477,2389
554.5595304965973,353,1477,2389
555.3072299957275,356,1468,2350
556.1527240276337,357,1471,2355
556.998138666153,357,1471,2355
557.7154052257538,359,1477,2373
558.5608139038086,359,1477,2373
559.4061841964722,359,1477,2373
560.1317188739777,355,1480,2376
560.9772822856903,355,1480,2376
561.8229470252991,355,1480,2376
562.5458197593689,355,1469,2360
563.3912160396576,355,1469,2360
564.2367839813232,355,1469,2360
564.9843673706055,347,1453,2319
565.8297362327576,347,1453,2319
566.6753194332123,347,1453,2319
567.4235451221466,344,1458,2267
568.2691161632538,352,1493,2322
569.1145865917206,352,1493,2322
569.8385219573975,353,1493,2322
570.6839804649353,353,1493,2322
571.5295400619507,349,1473,2290
572.2565648555756,347,1477,2276
573.1020600795746,347,1477,2276
573.9475200176239,347,1477,2276
574.6964168548584,350,1466,2242
575.541916847229,350,1466,2242
576.3875050544739,350,1466,2242
577.111781835556,354,1465,2243
577.9572656154633,354,1465,2243
578.8026959896088,354,1465,2243
579.5253384113312,355,1458,2248
580.3707864284515,355,1458,2248
581.2164051532745,355,1458,2248
581.967750787735,349,1441,2222
582.8132312297821,349,1441,2222
583.658661365509,349,1441,2222
584.4080328941345,352,1431,2193
585.2536008358002,352,1431,2193
586.0991220474243,351,1428,2188
586.8225524425507,352,1416,2178
587.6681053638458,352,1416,2178
588.5135881900787,352,1416,2178
589.2628681659698,351,1420,2188
590.1082873344421,351,1420,2188
590.9539551734924,351,1420,2188
591.704931974411,350,1411,2205
592.5504114627838,350,1411,2205
593.3960478305817,350,1411,2205
594.1200542449951,351,1401,2176
594.9655592441559,351,1401,2176
595.8109838962555,351,1401,2176
596.5602521896362,351,1396,2176
597.4058282375336,351,1396,2176
598.2514770030975,351,1396,2176
599.0003671646118,350,1409,2176
599.8459515571594,350,1409,2176
600.6913371086121,350,1409,2176
601.4160046577454,346,1405,2170
602.2614884376526,346,1405,2170
603.1070680618286,346,1405,2170
603.8598384857178,344,1409,2172
604.7053353786469,345,1412,2177
605.5509951114655,345,1412,2177
606.3027021884918,349,1407,2185
607.1483261585236,349,1407,2185
607.9937963485718,349,1407,2185
608.7484571933746,346,1403,2178
609.5939431190491,346,1403,2178
610.4395546913147,345,1400,2173
611.1927704811096,342,1407,2182
612.0383560657501,342,1407,2182
612.8839445114136,342,1407,2182
613.6311414241791,340,1395,2164
614.4766435623169,340,1395,2164
615.3223896026611,340,1395,2164
616.0446124076843,346,1408,2171
616.8902444839478,346,1408,2171
617.7357342243195,346,1408,2171
618.4839951992035,347,1404,2185
619.3295216560364,346,1399,2177
620.1750817298889,346,1399,2177
620.9018971920013,346,1395,2186
621.7473566532135,346,1395,2186
622.5929763317108,345,1392,2181
623.3485865592957,344,1385,2170
624.1942100524902,344,1385,2170
625.039644241333,345,1388,2175
625.7978868484497,344,1376,2155
626.6433539390564,344,1376,2155
627.4889340400696,344,1376,2155
628.2376661300659,345,1373,2154
629.0830836296082,345,1373,2154
629.9286761283875,345,1373,2154
630.678649187088,343,1389,2133
631.5241663455963,342,1386,2128
632.3696093559265,342,1386,2128
633.0907018184662,347,1406,2119
633.9362773895264,348,1409,2124
634.7817549705505,348,1409,2124
635.5082802772522,350,1402,2106
636.3539392948151,350,1402,2106
637.1994469165802,350,1402,2106
637.9257409572601,354,1402,2104
638.7713339328766,354,1402,2104
639.6168856620789,354,1402,2104
640.368289232254,353,1396,2109
641.2136945724487,353,1396,2109
642.059312582016,353,1396,2109
642.8089866638184,351,1391,2096
643.6545038223267,350,1388,2091
644.5000936985016,350,1388,2091
645.25310587883,348,1388,2051
646.0987582206726,348,1388,2051
646.9443302154541,348,1388,2051
647.6983315944672,351,1381,2040
648.5437798500061,351,1381,2040
649.3893277645111,352,1384,2045
650.140882730484,351,1387,2051
650.9864602088928,351,1387,2051
651.8319156169891,351,1387,2051
652.5888078212738,348,1378,2044
653.4343609809875,348,1378,2044
654.2797358036041,348,1378,2044
655.0287084579468,350,1365,2050
655.8740952014923,350,1365,2050
656.7196774482727,350,1365,2050
657.4720232486725,349,1337,2040
658.317519903183,349,1337,2040
659.1629612445831,349,1337,2040
659.9212574958801,346,1326,2045
660.7666795253754,346,1326,2045
661.6122977733612,345,1323,2040
662.3684749603271,343,1319,2025
663.214019536972,343,1319,2025
664.0594673156738,344,1322,2030
664.8103513717651,346,1322,2000
665.6558358669281,346,1322,2000
666.501318693161,346,1322,2000
667.2579069137573,346,1315,1970
668.103456735611,346,1315,1970
668.9488818645477,346,1315,1970
669.710503578186,348,1304,1956
670.5560965538025,349,1307,1960
671.4017314910889,349,1307,1960
672.1575615406036,346,1297,1964
673.0031182765961,346,1297,1964
673.8486077785492,346,1297,1964
674.6048848628998,346,1288,1950
675.4504969120026,346,1288,1950
676.2961549758911,345,1285,1946
677.0610775947571,342,1278,1907
677.9065628051758,342,1278,1907
678.7521288394928,342,1278,1907
679.5073292255402,341,1272,1911
680.3528904914856,341,1272,1911
681.1983461380005,341,1272,1911
681.9558928012848,335,1251,1883
682.8013806343079,335,1251,1883
683.646803855896,335,1251,1883
684.4039897918701,336,1242,1879
685.2496218681335,346,1280,1936
686.0950298309326,346,1280,1936
686.8557515144348,344,1279,1933
687.7014403343201,344,1279,1933
688.546906709671,339,1259,1903
689.2975924015045,336,1256,1908
690.1430683135986,336,1256,1908
690.9887001514435,335,1253,1904
691.7421243190765,336,1262,1910
692.5875699520111,336,1262,1910
693.4331631660461,336,1262,1910
694.1858658790588,339,1256,1918
695.0313608646393,339,1256,1918
695.877005815506,339,1256,1918
696.6344790458679,340,1251,1895
697.4799122810364,340,1251,1895
698.325546503067,340,1251,1895
699.0909159183502,339,1250,1889
699.9363868236542,338,1247,1885
700.7819488048553,338,1247,1885
701.540638923645,343,1236,1871
702.3861048221588,343,1236,1871
703.2317314147949,343,1236,1871
704.0268580913544,342,1224,1840
704.8724393844604,342,1224,1840
705.7178835868835,342,1224,1840
706.4748656749725,344,1227,1821
707.3204500675201,344,1227,1821
708.1659028530121,344,1227,1821
708.9244441986084,340,1221,1788
709.7699358463287,340,1221,1788
710.6155579090118,340,1221,1788
