time,pm1.0,pm2.5,pm10
68.30423426628113,306,900,1295
69.15095949172974,301,874,1266
70.00069332122803,293,836,1219
70.88345909118652,285,812,1206
71.76625847816467,282,791,1171
72.61842226982117,279,785,1174
73.46746587753296,294,813,1196
74.36546850204468,288,793,1162
75.21113801002502,288,793,1162
76.05654191970825,280,771,1130
76.91305613517761,281,754,1104
77.75855660438538,281,754,1104
78.60416293144226,281,754,1104
79.53009223937988,276,729,1073
80.37562370300293,276,729,1073
81.22100067138672,276,729,1073
82.1486988067627,267,708,1032
82.99422907829285,267,708,1032
83.83979439735413,267,708,1032
84.76691031455994,262,689,984
85.612459897995,264,692,988
86.45792436599731,264,692,988
87.38492727279663,258,671,962
88.23054361343384,258,671,962
89.07596802711487,258,671,962
90.00267148017883,255,646,921
90.84828472137451,255,646,921
91.69371843338013,255,646,921
92.61915493011475,247,612,870
93.54463481903076,239,585,815
94.47097373008728,230,561,791
95.39636278152466,224,544,769
96.32180213928223,213,519,741
97.24671745300293,207,497,709
98.17076396942139,199,477,684
99.09457468986511,193,457,653
100.01917862892151,189,437,630
100.94308304786682,183,427,605
101.86705470085144,181,422,592
102.79116988182068,177,415,587
103.71537137031555,173,409,571
104.56087636947632,173,409,571
105.40626120567322,173,409,571
106.33071255683899,172,399,560
107.17620372772217,172,399,560
108.02180671691895,172,399,560
108.94466233253479,165,385,536
109.79026174545288,165,385,536
110.63574624061584,165,385,536
111.55798959732056,161,375,514
112.40363478660583,164,381,524
113.2490930557251,164,381,524
114.171391248703,160,371,508
115.016836643219,159,368,503
115.86241865158081,159,368,503
116.78419876098633,155,358,486
117.62953734397888,155,358,486
118.47511291503906,154,357,485
119.39653611183167,147,342,457
120.24211955070496,147,342,457
121.08759212493896,147,342,457
122.00878667831421,142,324,436
122.85423231124878,142,324,436
123.69979524612427,142,324,436
124.62017250061035,134,304,413
125.54108428955078,127,288,387
126.46130108833313,120,266,357
127.38160371780396,111,250,330
128.301983833313,107,234,311
129.2222695350647,102,222,299
130.14240288734436,98,213,282
131.06215357780457,94,205,275
131.98197388648987,92,198,265
132.90196537971497,89,194,260
133.82262563705444,89,196,256
134.7425832748413,88,192,251
135.66261887550354,88,191,244
136.50804924964905,88,191,244
137.35359835624695,88,191,244
138.27350211143494,88,187,238
139.19307208061218,86,185,239
140.11287474632263,86,185,239
141.0319788455963,84,181,235
141.9514138698578,81,181,230
142.87118458747864,81,177,226
143.7904510498047,80,172,218
144.70936846733093,76,167,212
145.628347158432,76,164,211
146.54697251319885,73,155,205
147.46561479568481,71,153,202
148.38408493995667,68,146,187
149.3028221130371,65,141,180
150.14827346801758,65,141,180
150.99385905265808,65,141,180
151.91244912147522,64,140,180
152.7579481601715,64,140,180
153.60332107543945,64,140,180
154.52222299575806,63,132,176
155.3676815032959,63,132,176
156.2132031917572,63,132,176
157.13144707679749,59,126,167
158.04987740516663,58,122,163
158.96814060211182,56,116,160
159.88647747039795,54,116,155
160.80450439453125,53,113,149
161.72272872924805,52,109,144
162.6405746936798,51,106,139
163.55821895599365,49,103,135
164.47604060173035,47,99,127
165.39401721954346,46,95,119
166.31173586845398,44,94,118
167.22932052612305,42,91,114
168.14710402488708,41,89,110
168.9926929473877,41,89,110
169.83821082115173,41,89,110
170.75563836097717,38,84,107
171.60111904144287,38,84,107
172.44656205177307,38,84,107
173.36394834518433,36,82,102
174.20954704284668,36,82,102
175.0550377368927,36,82,102
175.97211861610413,34,76,100
176.81766843795776,34,76,100
177.66308975219727,34,76,100
178.5802583694458,32,73,97
179.42577147483826,32,73,97
180.27119636535645,32,73,97
181.18880820274353,32,70,93
182.10576629638672,30,66,90
183.0229151248932,28,64,84
183.93987274169922,26,59,79
184.85726976394653,25,59,80
185.77449584007263,25,57,76
186.6913833618164,24,54,71
187.60842275619507,25,54,71
188.52544498443604,25,55,69
189.4425826072693,25,55,70
190.3595929145813,24,55,70
191.27656626701355,24,55,70
192.19387245178223,25,55,71
193.03947067260742,25,55,71
193.884996175766,25,55,71
194.8017761707306,25,55,70
195.71849727630615,24,51,64
196.6352186203003,22,49,61
197.55239152908325,22,51,65
198.46910452842712,22,51,67
199.3858768939972,21,49,65
200.30228543281555,20,47,62
201.21892595291138,19,45,57
202.13563013076782,19,43,53
203.0521161556244,17,40,48
203.96874046325684,17,40,49
204.88516640663147,17,39,50
205.80175590515137,16,40,51
206.64731407165527,16,40,51
207.49299383163452,16,40,51
208.4092514514923,15,35,44
209.32552766799927,14,34,42
210.2424178123474,14,34,43
211.15889263153076,14,35,44
212.07523202896118,14,33,42
212.9917242527008,14,33,42
213.90821480751038,12,34,42
214.82453417778015,12,32,40
215.74105191230774,12,33,40
216.6574947834015,11,33,40
217.57392191886902,12,34,41
218.49013090133667,12,33,40
219.40640783309937,11,32,38
220.2519907951355,11,32,38
221.0975844860077,11,32,38
222.01377844810486,11,30,36
222.85939645767212,11,30,36
223.7048363685608,11,30,36
224.62091541290283,10,29,34
225.46653652191162,10,29,34
226.31200075149536,10,29,34
227.22831344604492,9,27,32
228.0738570690155,9,27,32
228.91965460777283,9,27,32
229.83564281463623,9,24,30
230.68120050430298,9,24,30
231.52688002586365,9,24,30
232.44309949874878,8,23,29
233.28864455223083,8,23,29
234.13438439369202,8,23,29
235.05028772354126,7,19,23
235.89584755897522,7,19,23
236.74129390716553,7,19,23
237.65744137763977,8,17,21
238.50297355651855,8,17,21
239.3484330177307,8,17,21
240.2646987438202,7,16,20
241.1102523803711,7,16,20
241.95594882965088,7,16,20
242.8719642162323,7,15,18
243.717600107193,7,15,18
244.56324243545532,7,15,18
245.4792399406433,6,13,16
246.32485008239746,6,13,16
247.17037224769592,6,13,16
248.08643054962158,6,13,15
248.9320731163025,6,13,15
249.7776153087616,6,13,15
250.69372820854187,6,13,15
251.53931999206543,6,13,15
252.38471817970276,6,13,15
253.3009111881256,6,12,15
254.14648365974426,6,12,15
254.99189376831055,6,12,15
255.90797233581543,4,10,13
256.7535548210144,4,10,13
257.59911465644836,4,10,13
258.51501083374023,4,9,13
259.36060905456543,5,10,14
260.206095457077,5,10,14
261.1221733093262,5,11,17
261.9677984714508,5,11,17
262.81322145462036,5,11,17
263.72943139076233,4,10,15
264.5749387741089,4,10,15
265.42048358917236,3,9,14
266.33677101135254,3,8,15
267.18235301971436,3,8,15
268.0279428958893,4,9,16
268.9439628124237,4,9,15
269.789338350296,4,9,15
270.6347725391388,4,9,15
271.55076265335083,3,8,14
272.3964557647705,3,8,14
273.2419912815094,3,8,14
274.1580054759979,3,8,14
275.0037009716034,3,8,14
275.8491871356964,3,8,14
276.7654526233673,3,9,15
277.6111123561859,3,9,15
278.45670914649963,3,9,15
279.3728094100952,2,10,14
280.21831917762756,2,10,14
281.06396079063416,2,10,14
281.98003673553467,3,10,14
282.8256981372833,3,10,14
283.6714379787445,3,10,14
284.58736968040466,3,10,15
285.4329516887665,3,10,15
286.2784342765808,4,11,16
287.19438672065735,4,11,12
288.03989934921265,4,11,12
288.8855164051056,4,11,12
289.8013951778412,3,10,12
290.6471109390259,3,10,12
291.4926972389221,3,10,12
292.4088637828827,3,10,12
293.2544996738434,3,10,12
294.10006165504456,3,10,12
295.015976190567,3,10,11
295.8615436553955,3,10,11
296.7071316242218,3,10,11
297.62309551239014,3,10,11
298.46878457069397,3,10,11
299.3143894672394,3,10,11
300.23053884506226,3,9,12
301.07592701911926,3,9,12
301.9216675758362,3,9,12
302.8373484611511,3,7,10
303.6829471588135,3,7,10
304.5285875797272,3,7,10
305.44447779655457,2,6,8
306.29014706611633,2,6,8
307.1356837749481,2,6,8
308.05168890953064,2,5,8
308.8972702026367,2,5,8
309.7429566383362,2,5,8
310.6588864326477,2,4,7
311.5044424533844,2,4,7
312.3499987125397,2,4,7
313.266131401062,3,4,7
314.11179876327515,3,4,7
314.95729517936707,3,4,7
315.87347078323364,3,4,7
316.7189133167267,3,4,7
317.5645489692688,3,4,7
318.48044204711914,2,4,5
319.3260586261749,2,4,5
320.171594619751,2,4,5
321.08763456344604,2,4,5
321.9332368373871,2,4,5
322.7788598537445,2,4,5
323.69462299346924,2,4,5
324.5401818752289,2,4,5
325.38587951660156,2,4,5
326.3016836643219,2,3,3
327.1472840309143,2,3,3
327.9928102493286,2,3,3
328.9088251590729,2,3,5
329.7543716430664,2,3,5
330.6000130176544,2,3,5
331.5158431529999,2,4,5
332.3615324497223,2,4,5
333.2071030139923,2,4,5
334.12305212020874,2,4,5
334.96862268447876,2,4,5
335.8142731189728,2,4,5
336.7300992012024,2,4,5
337.5757758617401,2,4,5
338.42129468917847,2,4,5
339.3372735977173,1,4,5
340.1827349662781,1,4,5
341.0284173488617,1,4,5
341.9445858001709,2,4,5
342.78997588157654,2,4,5
343.63541889190674,2,4,5
344.5512499809265,2,4,5
345.3967137336731,2,4,5
346.2422626018524,2,4,5
347.158034324646,1,4,5
348.00351452827454,1,4,5
348.8490011692047,1,4,5
349.7649130821228,2,5,6
350.61050152778625,2,5,6
351.45591855049133,2,5,6
352.37198996543884,2,6,7
353.2175295352936,2,6,7
354.0629189014435,2,6,7
354.9789900779724,2,6,6
355.8243203163147,2,6,6
356.6699368953705,2,6,6
357.5855944156647,2,6,6
358.43106389045715,2,6,6
359.27665281295776,2,6,6
360.19241547584534,2,6,6
361.0378248691559,2,6,6
361.8834295272827,2,6,6
362.79925298690796,2,6,6
363.64488434791565,2,6,6
364.4904148578644,2,6,6
365.4062738418579,2,6,6
366.25189185142517,2,6,6
367.0973377227783,2,6,6
368.0131878852844,2,6,6
368.8588569164276,2,6,6
369.7042965888977,2,6,6
370.6202781200409,2,6,6
371.4658348560333,2,6,6
372.3114085197449,2,6,6
373.22719621658325,2,5,5
374.0727834701538,2,5,5
374.9182677268982,2,5,5
375.8341166973114,2,5,5
376.67962169647217,2,5,5
377.52520203590393,2,5,5
378.44105982780457,2,4,5
379.2865788936615,2,4,5
380.1321270465851,2,4,5
381.0479381084442,2,4,5
381.8935821056366,2,4,5
382.73899245262146,2,4,5
383.6548454761505,2,4,4
384.5003957748413,2,4,4
385.3458185195923,2,4,4
386.26174902915955,2,4,4
387.10721945762634,2,4,4
387.9527928829193,2,4,4
388.8685212135315,2,4,4
389.7140634059906,2,4,4
390.55973386764526,2,4,4
391.4754424095154,1,3,4
392.3208568096161,1,3,4
393.1664459705353,1,3,4
394.0822513103485,1,4,4
394.92782258987427,1,4,4
395.77325773239136,1,4,4
396.6891436576843,1,3,5
397.53481006622314,1,3,5
398.38050055503845,1,3,5
399.2962417602539,1,3,5
400.14175605773926,1,3,5
400.98737955093384,1,3,5
401.90310525894165,1,3,4
402.74873304367065,1,3,4
403.59438586235046,1,3,4
404.5101764202118,1,2,3
405.35566663742065,1,2,3
406.2013216018677,1,2,3
407.1170747280121,1,2,3
407.96256923675537,1,2,3
408.80810046195984,1,2,3
409.7239067554474,0,1,2
410.56947684288025,0,1,2
411.41522789001465,0,1,2
412.3309290409088,1,2,3
413.1765158176422,1,2,3
414.02220726013184,1,2,3
414.93803787231445,0,1,2
415.7837505340576,0,1,2
416.62917947769165,0,1,2
417.545241355896,0,1,2
418.39074659347534,0,1,2
419.2364661693573,0,1,2
420.15223455429077,0,0,1
420.9977216720581,0,0,1
421.84332180023193,0,0,1
422.7591907978058,0,0,0
423.60487174987793,0,0,0
424.4504768848419,0,0,0
425.36621284484863,0,0,0
426.2118444442749,0,0,0
427.05745673179626,0,0,0
427.9732131958008,0,0,0
428.8187186717987,0,0,0
429.6643307209015,0,0,0
430.58011507987976,0,1,1
431.4257814884186,0,1,1
432.2712733745575,0,1,1
433.18713426589966,0,1,1
434.03271651268005,0,1,1
434.87821984291077,0,1,1
435.79402136802673,0,0,0
436.6395597457886,0,0,0
437.4851653575897,0,0,0
438.40097880363464,0,1,1
439.24666595458984,0,2,2
440.092161655426,0,2,2
441.0080587863922,0,2,2
441.8535475730896,0,2,2
442.69901299476624,0,2,2
443.6150166988373,0,2,2
444.4605622291565,0,2,2
445.3062663078308,0,2,2
446.22216963768005,0,3,3
447.06795477867126,0,3,3
447.9135274887085,0,3,3
448.8296253681183,0,3,4
449.67524814605713,0,3,4
450.5209677219391,0,3,4
451.4367940425873,1,4,4
452.282438993454,1,4,4
453.1279706954956,1,4,4
454.04390692710876,1,4,4
454.88951349258423,1,4,4
455.73501563072205,1,4,4
456.6508846282959,1,3,4
457.4965560436249,1,3,4
458.34227323532104,1,3,4
459.2580349445343,1,3,4
460.1035828590393,1,3,4
460.94930028915405,1,3,4
461.8651292324066,1,3,4
462.7107400894165,1,3,4
463.5563142299652,1,3,4
464.4723765850067,1,3,4
465.3179774284363,1,3,4
466.1636447906494,1,3,4
467.07954597473145,1,3,4
467.9249789714813,1,3,4
468.77062726020813,1,3,4
469.6864562034607,1,3,4
470.53205823898315,1,3,4
471.3775670528412,1,3,4
472.2934534549713,1,3,3
473.1389329433441,1,3,3
473.98439741134644,1,3,3
474.9002089500427,0,1,1
475.7457492351532,0,1,1
476.5913145542145,0,1,1
477.507150888443,0,1,1
478.352792263031,1,2,2
479.1982247829437,1,2,2
480.11405420303345,1,2,2
480.95957016944885,1,2,2
481.80513167381287,1,2,2
482.7209393978119,1,2,2
483.56634855270386,1,2,2
484.41197657585144,1,2,2
485.32768535614014,1,2,2
486.17315220832825,1,2,2
487.018709897995,1,2,2
487.93448972702026,1,2,4
488.780033826828,1,2,4
489.62544655799866,1,2,4
490.5413293838501,1,3,4
491.38683438301086,1,3,4
492.2323350906372,1,3,4
493.1481215953827,1,3,4
493.9937014579773,1,3,4
494.8390657901764,1,3,4
495.7548701763153,1,3,5
496.600261926651,1,3,5
497.4457836151123,1,3,5
498.36140489578247,1,3,5
499.20680499076843,1,3,5
500.0523338317871,1,3,5
500.96796560287476,1,3,5
501.8134286403656,1,3,5
502.6588044166565,1,3,5
503.5745806694031,1,3,5
504.4199900627136,1,3,5
505.2653720378876,1,3,5
506.1811680793762,2,3,5
507.0265715122223,2,3,5
507.87209248542786,2,3,5
508.78776955604553,2,3,5
