time,pm2.5,pm10
0.27072763442993164,0.1,0.1
1.2718896865844727,0.1,0.1
2.271899461746216,0.1,0.1
3.272958278656006,0.0,0.1
4.27362060546875,0.0,0.1
5.274085521697998,0.0,0.1
6.274492025375366,0.0,0.0
7.275043964385986,0.0,0.0
8.275496482849121,0.0,0.0
9.275949954986572,0.0,0.0
10.27647852897644,0.0,0.0
11.27701473236084,0.0,0.0
12.277484893798828,0.0,0.0
13.277992486953735,0.0,0.0
14.278501510620117,0.0,0.1
15.278958082199097,0.0,0.1
16.27970814704895,0.0,0.1
17.28019070625305,0.0,0.1
18.280638456344604,0.1,0.1
19.281156301498413,0.1,0.1
20.281776905059814,0.1,0.1
21.282315969467163,0.1,0.1
22.28298330307007,0.1,0.1
23.283513069152832,0.1,0.1
24.284061431884766,0.1,0.1
25.284486293792725,0.1,0.1
26.284958124160767,0.1,0.5
27.28542947769165,0.1,0.9
28.28594446182251,0.3,1.9
29.28643250465393,0.4,3.0
30.286911010742188,0.9,6.0
31.28748631477356,1.8,11.8
32.287933349609375,2.3,14.7
33.2884247303009,3.2,21.5
34.28912091255188,5.3,36.4
35.28960299491882,7.9,55.3
36.29028511047363,11.4,76.0
37.2907874584198,14.3,93.5
38.29146766662598,17.0,110.2
39.291911363601685,19.6,128.9
40.29270839691162,22.1,146.3
41.293052196502686,25.1,164.2
42.29372835159302,29.1,185.5
43.294201135635376,32.8,205.9
44.29460573196411,37.3,234.7
45.29524493217468,41.2,258.3
46.295875787734985,45.9,283.4
47.29643964767456,50.0,308.5
48.296910524368286,54.3,335.1
49.297412633895874,58.8,361.7
50.298059701919556,64.0,389.0
51.298572301864624,70.4,423.6
52.29923343658447,75.8,454.2
53.29972791671753,81.6,488.7
54.30039143562317,87.3,520.4
55.300713777542114,93.9,557.0
56.30119204521179,100.6,596.3
57.30175423622131,107.8,634.0
58.30220055580139,115.3,674.5
59.30271673202515,122.9,710.9
60.30320739746094,130.3,750.2
61.303853273391724,137.1,785.9
62.30418109893799,144.0,825.9
63.30455708503723,152.1,863.5
64.30518794059753,159.3,899.0
65.30564975738525,166.4,927.5
66.30618929862976,174.0,960.0
67.30685758590698,181.2,992.6
68.30737614631653,190.3,1033.1
69.30784821510315,198.1,1070.2
70.30848741531372,206.6,1101.7
71.30916285514832,214.9,1142.2
72.31002163887024,220.9,1170.7
73.31056094169617,228.1,1205.9
74.31118321418762,235.3,1236.8
75.3119490146637,243.6,1272.9
76.31270599365234,251.3,1310.0
77.31334114074707,259.5,1342.5
78.31426763534546,266.4,1379.6
79.31482768058777,273.5,1415.3
80.31556344032288,281.3,1452.9
81.31635785102844,290.0,1487.1
82.31711626052856,297.4,1522.4
83.31788921356201,303.9,1549.8
84.31864166259766,311.3,1581.0
85.31941056251526,317.7,1610.0
86.32023501396179,324.7,1640.0
87.32101798057556,332.8,1674.2
88.32160496711731,339.3,1702.8
89.32229495048523,347.0,1743.0
90.32306146621704,354.9,1777.9
91.32376170158386,363.9,1812.6
92.32443523406982,371.6,1844.5
93.32518744468689,376.7,1876.0
94.32577657699585,382.7,1893.0
95.32653093338013,389.3,1932.4
96.32731342315674,394.3,1955.8
97.32795023918152,400.6,1989.2
98.32865619659424,405.4,1999.9
99.32942199707031,412.4,1999.9
100.33018207550049,418.0,1999.9
101.33099627494812,424.1,1999.9
102.33175754547119,431.7,1999.9
103.3324682712555,437.6,1999.9
104.33323240280151,443.2,1999.9
105.33406233787537,447.9,1999.9
106.33457517623901,453.0,1999.9
107.33510994911194,458.7,1999.9
108.33593106269836,465.5,1999.9
109.3365249633789,470.6,1999.9
110.33708596229553,476.8,1999.9
111.33788466453552,480.7,1999.9
112.33852028846741,487.0,1999.9
113.33925104141235,493.8,1999.9
114.33977270126343,501.2,1999.9
115.34040641784668,506.9,1999.9
116.34097456932068,513.6,1999.9
117.34153151512146,517.8,1999.9
118.34211564064026,521.9,1999.9
119.34269452095032,527.3,1999.9
120.34333300590515,531.8,1999.9
121.34413051605225,534.4,1999.9
122.34447383880615,539.2,1999.9
123.34521579742432,545.5,1999.9
124.34577918052673,551.3,1999.9
125.3463683128357,553.8,1999.9
126.34715437889099,558.8,1999.9
127.34770393371582,563.8,1999.9
128.34829831123352,569.3,1999.9
