time,pm2.5,pm10
0.8821315765380859,0.2,0.2
1.8825323581695557,0.2,0.2
2.882612705230713,0.2,0.2
3.8834526538848877,0.2,0.2
4.883988857269287,0.2,0.2
5.884606599807739,0.2,0.2
6.884902715682983,0.2,0.2
7.885289192199707,0.2,0.2
8.88585615158081,0.3,0.3
9.886493682861328,0.2,0.2
10.887007713317871,0.2,0.2
11.887653350830078,0.2,0.2
12.888172388076782,0.2,0.2
13.88875412940979,0.2,0.2
14.889369487762451,0.2,0.2
15.88992190361023,0.2,0.6
16.890493392944336,0.4,2.2
17.891120195388794,0.6,3.5
18.891674518585205,1.2,7.7
19.892203330993652,2.1,13.3
20.89276623725891,3.6,22.6
21.893335103988647,4.5,27.5
22.89390230178833,6.1,39.8
23.894456148147583,7.9,49.3
24.89509892463684,9.3,57.4
25.895697832107544,11.4,72.6
26.896230697631836,13.6,87.4
27.896666765213013,15.8,101.5
28.897220849990845,17.7,112.8
29.897664785385132,19.7,128.0
30.898195505142212,21.6,141.4
31.898761510849,24.2,159.9
32.89933156967163,27.1,176.1
33.89989972114563,30.9,197.7
34.900346755981445,35.4,223.5
35.900872230529785,39.2,248.3
36.90149188041687,42.0,264.9
37.902019739151,46.0,287.8
38.902764558792114,51.9,320.6
39.90335941314697,57.2,355.6
40.903902769088745,62.3,380.2
41.90447688102722,66.9,404.2
42.904876947402954,71.0,428.5
43.90549826622009,75.0,452.2
44.90584182739258,78.8,478.9
45.90639281272888,83.1,501.5
46.906789779663086,88.7,529.9
47.907347440719604,95.1,562.2
48.90792679786682,100.0,584.3
49.90834283828735,104.2,605.8
50.908931255340576,108.4,627.8
51.909308433532715,114.0,655.5
52.90967321395874,118.0,675.5
53.91028451919556,123.1,697.3
54.91084098815918,128.3,721.3
55.91126370429993,132.6,740.1
56.91178035736084,137.7,765.5
57.9121470451355,142.8,789.4
58.9125337600708,148.2,816.2
59.912976026535034,154.5,844.1
60.91335105895996,160.8,871.9
61.913745164871216,166.4,891.7
62.914310693740845,169.8,910.2
63.9147207736969,174.4,930.8
64.91510128974915,177.9,946.0
65.91565346717834,182.5,961.6
66.9160647392273,187.5,984.8
67.91667437553406,191.0,999.9
68.91700100898743,194.2,1009.5
69.91755175590515,198.3,1021.3
70.91810011863708,202.8,1049.1
71.91867280006409,207.6,1073.2
72.9192841053009,211.9,1088.2
73.9198067188263,216.5,1107.0
74.92034697532654,222.2,1126.7
75.9210102558136,228.6,1154.0
76.92152166366577,234.4,1180.8
77.92224502563477,239.4,1202.8
78.922611951828,244.2,1227.3
79.92315793037415,248.7,1243.2
80.92377495765686,253.3,1262.9
81.92411756515503,259.0,1291.7
82.92467665672302,266.5,1321.7
83.92522048950195,272.0,1352.8
84.92560458183289,275.9,1373.7
85.92600631713867,279.7,1388.3
86.92673134803772,282.9,1401.9
87.92713379859924,287.4,1422.9
88.92772459983826,293.5,1444.9
89.92823958396912,297.3,1465.5
90.92878580093384,301.4,1482.1
91.92933058738708,308.0,1516.4
92.9298825263977,314.9,1556.6
93.93067049980164,319.7,1578.0
94.93127036094666,323.4,1598.2
95.93175148963928,329.1,1629.2
96.93225502967834,334.5,1651.4
97.93281984329224,341.5,1680.8
98.93335151672363,345.6,1705.6
99.93392324447632,350.7,1727.6
100.93462896347046,356.7,1745.1
101.93508911132812,362.2,1769.2
102.93583798408508,368.2,1799.1
103.93628573417664,375.4,1830.3
104.93700051307678,381.0,1858.3
105.93740200996399,383.8,1872.1
106.93792748451233,386.6,1888.1
107.9385256767273,390.4,1902.3
108.93892621994019,395.0,1919.7
109.93944215774536,403.4,1958.1
110.93995594978333,410.0,1988.7
111.94051098823547,415.6,1999.9
112.94086813926697,419.2,1999.9
113.94149875640869,422.6,1999.9
114.9420313835144,426.8,1999.9
115.94250583648682,432.5,1999.9
116.9431266784668,439.0,1999.9
117.94367671012878,446.1,1999.9
118.94406008720398,452.1,1999.9
119.94458246231079,458.8,1999.9
120.94513416290283,464.7,1999.9
121.94570279121399,468.2,1999.9
122.94605422019958,472.6,1999.9
123.94661235809326,478.0,1999.9
124.94702076911926,484.5,1999.9
125.94754981994629,489.7,1999.9
126.94791769981384,495.7,1999.9
127.94848895072937,499.9,1999.9
128.949036359787,506.5,1999.9
129.94940090179443,510.6,1999.9
130.94978833198547,515.1,1999.9
131.95015931129456,520.5,1999.9
132.9505603313446,527.5,1999.9
133.95096349716187,532.1,1999.9
134.95152068138123,535.4,1999.9
135.9518187046051,542.3,1999.9
136.95221853256226,548.5,1999.9
137.95292210578918,553.9,1999.9
138.95350313186646,560.7,1999.9
139.95400047302246,563.1,1999.9
140.95458960533142,567.3,1999.9
141.95510816574097,569.9,1999.9
142.95564150810242,574.9,1999.9
143.95619559288025,581.5,1999.9
144.95657348632812,588.5,1999.9
145.95703220367432,594.5,1999.9
146.9578332901001,599.2,1999.9
147.95837926864624,600.6,1999.9
148.9589328765869,602.4,1999.9
149.9593164920807,605.8,1999.9
150.95986151695251,608.9,1999.9
151.96036767959595,611.1,1999.9
152.96097016334534,615.8,1999.9
153.96149802207947,619.4,1999.9
154.96204710006714,622.1,1999.9
155.96258330345154,626.2,1999.9
156.96290397644043,628.7,1999.9
157.96346426010132,632.3,1999.9
158.96382594108582,635.9,1999.9
159.96436619758606,639.6,1999.9
160.96490955352783,642.3,1999.9
161.96544075012207,644.0,1999.9
162.9659721851349,645.7,1999.9
163.96651434898376,647.9,1999.9
164.96705412864685,653.6,1999.9
165.96745586395264,654.9,1999.9
166.96795439720154,657.0,1999.9
167.9683187007904,660.1,1999.9
