time,pm2.5,pm10
0.7603979110717773,98.4,532.7
1.7613306045532227,106.0,566.0
2.762160301208496,112.3,594.9
3.7627477645874023,117.1,621.8
4.7636613845825195,123.0,649.2
5.7644078731536865,129.7,675.7
6.765387296676636,136.8,702.7
7.766064882278442,144.9,735.9
8.766939640045166,152.7,765.7
9.767827033996582,159.9,792.2
10.768643856048584,166.1,815.5
11.769368171691895,170.9,834.6
12.770163536071777,178.3,861.6
13.7711820602417,186.5,891.7
14.772077560424805,194.2,916.8
15.772920608520508,200.0,935.5
16.77376103401184,205.6,952.5
17.774587631225586,213.0,978.3
18.77544116973877,220.5,1001.0
19.776174306869507,227.4,1032.7
20.777031660079956,233.0,1052.8
21.777830362319946,238.0,1074.8
22.778541564941406,244.6,1101.6
23.77936863899231,250.9,1126.0
24.780132055282593,256.3,1149.0
25.781056880950928,262.4,1173.6
26.78176999092102,268.5,1200.4
27.78239417076111,274.1,1219.2
28.783255100250244,281.5,1248.3
29.78420901298523,287.6,1273.7
30.78494358062744,292.8,1296.8
31.785627365112305,296.8,1317.5
32.78631019592285,303.2,1341.3
33.78717827796936,310.5,1365.5
34.78804540634155,318.6,1395.1
35.78872060775757,324.6,1420.7
36.78951811790466,328.8,1442.2
37.79020094871521,334.1,1463.7
38.79102420806885,338.0,1484.8
39.79175853729248,342.4,1513.0
40.79254770278931,349.0,1541.3
41.79338502883911,356.4,1568.3
42.79425096511841,359.7,1591.2
43.794920682907104,363.3,1605.0
44.7957546710968,368.1,1625.2
45.79669666290283,375.1,1657.5
46.797449588775635,382.1,1686.4
47.798282861709595,387.4,1706.4
48.79911780357361,391.3,1725.8
49.8000111579895,396.2,1738.9
50.80083131790161,401.3,1765.0
51.8016402721405,408.9,1792.8
52.80240201950073,415.9,1812.4
53.80314564704895,422.3,1838.0
54.804163694381714,429.5,1861.3
55.804853677749634,434.8,1884.3
56.805641651153564,439.0,1902.5
57.80652928352356,446.4,1929.7
58.8073787689209,452.1,1949.2
59.80821633338928,458.8,1967.4
60.80904221534729,465.3,1988.1
61.80974364280701,472.0,1999.9
62.81055426597595,478.0,1999.9
63.81160235404968,482.7,1999.9
64.81226444244385,485.6,1999.9
65.81305885314941,491.1,1999.9
66.81387853622437,497.1,1999.9
67.8147382736206,501.8,1999.9
68.8153977394104,508.6,1999.9
69.8162829875946,513.6,1999.9
70.8171033859253,518.5,1999.9
71.81795263290405,524.1,1999.9
72.81877398490906,530.8,1999.9
73.81941890716553,535.8,1999.9
74.8202555179596,540.7,1999.9
75.82111048698425,546.7,1999.9
76.82181072235107,550.3,1999.9
77.8225884437561,554.6,1999.9
78.82331657409668,560.5,1999.9
79.82411694526672,566.3,1999.9
80.82496857643127,571.8,1999.9
81.82569766044617,576.1,1999.9
82.82664632797241,579.4,1999.9
83.82728862762451,584.8,1999.9
84.82809495925903,588.7,1999.9
85.82894086837769,594.1,1999.9
86.82976579666138,599.0,1999.9
87.83043122291565,603.2,1999.9
88.83147096633911,606.4,1999.9
89.83230829238892,609.9,1999.9
90.83328199386597,613.1,1999.9
91.83398795127869,617.0,1999.9
92.83479070663452,620.8,1999.9
93.83560681343079,624.1,1999.9
94.83643817901611,628.6,1999.9
95.83730030059814,631.4,1999.9
96.83794903755188,633.7,1999.9
97.83875226974487,636.4,1999.9
98.83943128585815,638.8,1999.9
99.84031581878662,641.5,1999.9
100.8409173488617,645.0,1999.9
101.84166193008423,646.4,1999.9
102.84248566627502,649.9,1999.9
103.84323191642761,653.4,1999.9
104.84407758712769,654.9,1999.9
105.84491181373596,653.9,1999.9
106.8459062576294,655.2,1999.9
107.84655094146729,656.9,1999.9
108.84760212898254,658.5,1999.9
109.84841346740723,658.4,1999.9
110.84912157058716,660.2,1999.9
111.84991216659546,660.0,1999.9
112.85075116157532,661.1,1999.9
113.85141158103943,659.8,1999.9
114.85230326652527,660.1,1999.9
115.85315537452698,659.9,1999.9
116.85390210151672,662.3,1999.9
117.85473918914795,661.3,1999.9
118.85555052757263,662.2,1999.9
119.85655689239502,660.8,1999.9
120.85736441612244,661.5,1999.9
121.85820770263672,660.9,1999.9
122.85904622077942,659.3,1999.9
123.85985684394836,661.8,1999.9
124.86071729660034,662.9,1999.9
125.86155700683594,663.9,1999.9
126.86240553855896,663.8,1999.9
127.86302185058594,664.4,1999.9
128.86367344856262,663.8,1999.9
129.86453485488892,665.8,1999.9
130.86533761024475,665.5,1999.9
131.86623668670654,666.1,1999.9
132.86699891090393,666.7,1999.9
133.86778664588928,666.8,1999.9
134.86844968795776,668.7,1999.9
135.86930441856384,671.0,1999.9
136.86995124816895,671.6,1999.9
137.87075686454773,672.0,1999.9
138.87150239944458,673.7,1999.9
139.8723418712616,675.8,1999.9
140.8730981349945,676.5,1999.9
141.8739206790924,678.4,1999.9
142.87474131584167,680.3,1999.9
143.875572681427,683.0,1999.9
144.87639570236206,684.4,1999.9
145.87706017494202,686.7,1999.9
146.87785863876343,686.0,1999.9
147.87867188453674,688.9,1999.9
148.88031125068665,690.8,1999.9
149.8811902999878,694.6,1999.9
150.88207697868347,696.5,1999.9
151.88276839256287,699.1,1999.9
152.8834617137909,702.5,1999.9
153.88438844680786,703.1,1999.9
154.88499093055725,705.9,1999.9
155.8856291770935,707.1,1999.9
156.8864996433258,712.9,1999.9
157.88727378845215,715.1,1999.9
158.88794136047363,717.3,1999.9
159.8886570930481,719.9,1999.9
160.88925909996033,723.1,1999.9
161.89008212089539,726.2,1999.9
162.89090204238892,728.8,1999.9
163.8917853832245,729.8,1999.9
164.89241456985474,730.9,1999.9
165.89338326454163,731.1,1999.9
166.89403653144836,735.0,1999.9
167.89481234550476,739.0,1999.9
168.89571857452393,740.1,1999.9
169.89658570289612,740.9,1999.9
170.8971824645996,743.6,1999.9
171.89803338050842,747.2,1999.9
172.8986611366272,748.3,1999.9
173.89947628974915,750.2,1999.9
174.90029621124268,752.4,1999.9
175.90116906166077,754.6,1999.9
176.90201902389526,757.9,1999.9
177.90274310112,761.7,1999.9
178.90340638160706,764.1,1999.9
179.9042525291443,765.8,1999.9
180.9052176475525,767.1,1999.9
181.90604424476624,769.4,1999.9
182.9069468975067,770.4,1999.9
183.9077444076538,774.1,1999.9
184.9087119102478,774.5,1999.9
185.90947127342224,777.2,1999.9
186.91050338745117,776.7,1999.9
187.91133832931519,779.7,1999.9
188.91222023963928,783.1,1999.9
189.9132103919983,783.8,1999.9
190.91413140296936,784.9,1999.9
191.9151096343994,785.9,1999.9
192.91596937179565,786.7,1999.9
193.9168426990509,790.3,1999.9
194.91763615608215,793.4,1999.9
195.91882252693176,795.7,1999.9
196.91957592964172,796.0,1999.9
197.92053413391113,798.3,1999.9
198.9216592311859,799.9,1999.9
199.9223132133484,802.8,1999.9
200.9234266281128,804.2,1999.9
201.92454051971436,804.6,1999.9
202.92532777786255,807.7,1999.9
203.92630124092102,809.5,1999.9
204.9272563457489,810.1,1999.9
205.92811965942383,811.1,1999.9
206.92916917800903,813.0,1999.9
207.93015670776367,813.4,1999.9
208.9311399459839,814.1,1999.9
209.93205976486206,815.1,1999.9
210.93294215202332,817.6,1999.9
211.9339780807495,818.5,1999.9
212.93494200706482,820.2,1999.9
213.9358811378479,819.8,1999.9
214.93681979179382,821.2,1999.9
215.93778443336487,821.8,1999.9
216.93893027305603,823.0,1999.9
217.9398934841156,822.2,1999.9
218.94062995910645,821.7,1999.9
219.94179940223694,822.6,1999.9
220.94254279136658,822.7,1999.9
221.94347667694092,823.0,1999.9
222.9444224834442,821.8,1999.9
223.94542336463928,822.4,1999.9
224.9463291168213,822.4,1999.9
225.94727444648743,824.4,1999.9
226.948228597641,825.3,1999.9
227.9492256641388,824.3,1999.9
228.95012426376343,823.8,1999.9
229.9509255886078,823.8,1999.9
230.95192003250122,824.3,1999.9
231.9527895450592,824.2,1999.9
232.9536063671112,822.4,1999.9
233.9545340538025,821.4,1999.9
234.9553234577179,822.3,1999.9
235.95627188682556,823.0,1999.9
236.95723152160645,822.5,1999.9
237.95818495750427,821.8,1999.9
