time,pm2.5,pm10
0.061846017837524414,66.8,386.6
1.062577724456787,73.2,416.4
2.0629501342773438,80.5,452.8
3.0627098083496094,87.5,485.8
4.0635504722595215,94.9,522.5
5.063799858093262,102.3,561.1
6.064021348953247,110.2,600.3
7.064414024353027,117.2,639.2
8.064770221710205,123.8,671.3
9.065012216567993,132.1,710.9
10.065387487411499,140.5,751.6
11.065585136413574,149.3,785.6
12.066133975982666,157.6,823.8
13.066220998764038,166.1,863.9
14.066657781600952,174.3,903.5
15.066832542419434,182.3,939.1
16.067094326019287,190.5,967.3
17.067283391952515,198.6,1000.9
18.067538499832153,207.4,1041.2
19.06791043281555,214.8,1076.5
20.068172454833984,222.8,1114.8
21.06841015815735,230.5,1148.9
22.068806648254395,238.2,1179.8
23.068873167037964,245.6,1217.7
24.069209098815918,251.9,1243.2
25.069591283798218,258.7,1272.7
26.06961750984192,266.8,1307.1
27.070012092590332,273.5,1332.0
28.0704185962677,280.8,1368.7
29.070619583129883,287.6,1398.7
30.071040153503418,295.3,1434.6
31.07138967514038,301.6,1464.8
32.07180166244507,307.4,1493.7
33.072009563446045,313.2,1523.0
34.072417974472046,317.7,1544.7
35.07246494293213,323.3,1572.7
36.072948932647705,330.6,1601.8
37.07307958602905,339.9,1640.5
38.07332253456116,347.3,1676.7
39.07352566719055,353.0,1705.3
40.073986768722534,358.9,1734.0
41.074039936065674,363.3,1759.4
42.07423710823059,369.0,1785.8
43.07459855079651,374.5,1810.4
44.07466530799866,380.9,1834.4
45.0749089717865,387.2,1864.2
46.075331926345825,392.7,1895.7
47.07549858093262,400.0,1932.1
48.07572340965271,405.6,1957.4
49.076109409332275,411.2,1983.8
50.07633090019226,417.4,1999.9
51.076746463775635,424.9,1999.9
52.07712149620056,431.0,1999.9
53.077386140823364,436.6,1999.9
54.077751874923706,441.5,1999.9
55.078195095062256,446.5,1999.9
56.07844614982605,452.7,1999.9
57.078630685806274,458.5,1999.9
58.078969955444336,466.6,1999.9
59.07936906814575,473.2,1999.9
60.07963705062866,480.1,1999.9
61.08004093170166,486.5,1999.9
62.080206871032715,493.2,1999.9
63.08061742782593,500.0,1999.9
64.08099746704102,507.7,1999.9
65.08144903182983,515.0,1999.9
66.08179974555969,519.6,1999.9
67.08224415779114,524.6,1999.9
68.08259892463684,530.8,1999.9
69.08299422264099,537.9,1999.9
70.08355522155762,543.6,1999.9
71.0837869644165,550.1,1999.9
72.08398914337158,556.3,1999.9
73.08441066741943,561.0,1999.9
74.08462309837341,567.4,1999.9
75.08483147621155,572.6,1999.9
76.08523726463318,577.4,1999.9
77.0854742527008,580.5,1999.9
78.08585786819458,585.4,1999.9
79.08608412742615,591.8,1999.9
80.08631181716919,596.0,1999.9
81.08656167984009,600.8,1999.9
82.08676886558533,608.0,1999.9
83.08695936203003,612.4,1999.9
84.08718824386597,618.0,1999.9
85.0876157283783,622.2,1999.9
86.08780789375305,624.7,1999.9
87.08813405036926,628.0,1999.9
88.08828806877136,629.6,1999.9
89.08851432800293,634.3,1999.9
90.08867287635803,636.8,1999.9
91.08901572227478,640.3,1999.9
92.08918380737305,644.0,1999.9
93.08922171592712,646.8,1999.9
94.08943510055542,649.9,1999.9
95.08949041366577,653.3,1999.9
96.08972430229187,656.9,1999.9
97.09012293815613,658.9,1999.9
98.09033584594727,662.2,1999.9
99.09056973457336,665.9,1999.9
100.09096074104309,669.7,1999.9
101.091392993927,673.3,1999.9
102.09158253669739,676.3,1999.9
103.09195876121521,682.3,1999.9
104.09217476844788,684.3,1999.9
105.09241580963135,686.4,1999.9
106.09273934364319,689.1,1999.9
107.09320974349976,692.7,1999.9
108.09367227554321,696.0,1999.9
109.09399485588074,697.8,1999.9
110.09438610076904,700.4,1999.9
111.09482979774475,701.3,1999.9
112.09521079063416,699.8,1999.9
113.09539294242859,704.1,1999.9
114.09567213058472,706.3,1999.9
115.09604239463806,710.2,1999.9
116.09625506401062,712.9,1999.9
117.09645462036133,716.1,1999.9
118.09685897827148,717.4,1999.9
119.09707808494568,719.0,1999.9
120.09731960296631,722.2,1999.9
121.09771776199341,724.4,1999.9
122.09796571731567,726.3,1999.9
123.09821009635925,728.7,1999.9
124.09857773780823,729.9,1999.9
125.09893798828125,731.6,1999.9
126.09934258460999,733.9,1999.9
127.09994316101074,736.6,1999.9
128.10015726089478,739.7,1999.9
129.10054326057434,740.0,1999.9
130.10194516181946,740.7,1999.9
131.10222387313843,742.0,1999.9
132.10239624977112,744.6,1999.9
133.10279607772827,746.3,1999.9
134.103209733963,748.4,1999.9
135.10360383987427,749.8,1999.9
136.10403108596802,753.0,1999.9
137.10439682006836,755.6,1999.9
138.1046450138092,756.6,1999.9
139.10521626472473,757.2,1999.9
140.10557460784912,759.3,1999.9
141.10598349571228,760.3,1999.9
142.10653162002563,762.8,1999.9
143.10674786567688,763.2,1999.9
144.10713696479797,765.0,1999.9
145.1075689792633,767.2,1999.9
146.1080424785614,769.4,1999.9
147.10846328735352,771.1,1999.9
148.10875153541565,773.8,1999.9
149.10919165611267,774.5,1999.9
150.1095371246338,775.6,1999.9
151.10994672775269,776.2,1999.9
152.11032557487488,777.5,1999.9
153.11076545715332,779.6,1999.9
154.1112871170044,782.4,1999.9
155.11173748970032,782.5,1999.9
156.1123046875,783.1,1999.9
157.11266589164734,782.6,1999.9
158.11293959617615,782.8,1999.9
159.1134557723999,784.3,1999.9
160.11384105682373,785.7,1999.9
161.11430382728577,787.8,1999.9
162.1148715019226,789.1,1999.9
163.11520314216614,789.2,1999.9
164.11576342582703,791.0,1999.9
165.11619329452515,792.3,1999.9
166.11677885055542,793.7,1999.9
167.11715149879456,793.2,1999.9
168.11753821372986,793.8,1999.9
169.11822128295898,794.3,1999.9
170.11855721473694,794.7,1999.9
171.11890196800232,796.5,1999.9
172.11939454078674,797.7,1999.9
173.1197075843811,798.5,1999.9
174.12011337280273,799.3,1999.9
175.12049174308777,800.4,1999.9
176.12072610855103,801.7,1999.9
177.12108540534973,802.9,1999.9
178.12150621414185,805.3,1999.9
179.12198734283447,807.9,1999.9
180.12229418754578,809.3,1999.9
181.1228449344635,810.4,1999.9
182.1230866909027,811.7,1999.9
183.12350416183472,812.0,1999.9
184.12404489517212,812.4,1999.9
185.124498128891,813.5,1999.9
186.12482690811157,814.1,1999.9
187.1252830028534,814.2,1999.9
188.12564253807068,814.5,1999.9
189.12603187561035,815.3,1999.9
190.12640595436096,815.7,1999.9
191.12681031227112,816.4,1999.9
192.12720656394958,816.8,1999.9
193.1275975704193,818.1,1999.9
194.12805938720703,817.8,1999.9
195.1282684803009,819.9,1999.9
196.12863087654114,820.7,1999.9
197.12894248962402,822.4,1999.9
198.12927985191345,824.8,1999.9
199.12969088554382,826.6,1999.9
200.12987995147705,827.2,1999.9
201.13028144836426,828.1,1999.9
202.13053369522095,829.4,1999.9
203.13073706626892,831.1,1999.9
204.13107323646545,832.9,1999.9
205.1313922405243,833.5,1999.9
206.13159441947937,833.9,1999.9
207.131822347641,835.7,1999.9
208.1320276260376,835.2,1999.9
209.1324598789215,834.7,1999.9
210.1326789855957,835.0,1999.9
211.13309359550476,836.7,1999.9
212.13345551490784,838.4,1999.9
213.13370847702026,839.5,1999.9
214.134259223938,840.4,1999.9
215.1344916820526,843.1,1999.9
216.13487768173218,844.0,1999.9
217.13528418540955,847.2,1999.9
218.13549399375916,848.2,1999.9
219.1359987258911,849.4,1999.9
220.13630366325378,850.9,1999.9
221.13676857948303,851.9,1999.9
222.13708639144897,852.2,1999.9
223.13766288757324,853.0,1999.9
224.1381118297577,853.1,1999.9
225.13850808143616,852.8,1999.9
226.13892483711243,852.9,1999.9
227.13949584960938,854.0,1999.9
228.13982343673706,855.3,1999.9
229.14058351516724,857.3,1999.9
230.14097094535828,858.4,1999.9
231.14152789115906,859.2,1999.9
232.14215850830078,859.2,1999.9
233.14272046089172,859.1,1999.9
234.14306330680847,859.2,1999.9
235.1436369419098,859.4,1999.9
236.14421105384827,860.5,1999.9
237.144611120224,861.3,1999.9
238.14536666870117,862.5,1999.9
239.145770072937,864.3,1999.9
240.14623880386353,865.0,1999.9
241.14652132987976,866.2,1999.9
242.14692735671997,865.8,1999.9
243.14730787277222,867.1,1999.9
244.14769339561462,867.8,1999.9
245.14815711975098,866.8,1999.9
246.14856934547424,868.4,1999.9
247.1489233970642,868.8,1999.9
248.1494119167328,870.4,1999.9
249.1497461795807,870.4,1999.9
250.15011835098267,870.7,1999.9
251.1503393650055,870.4,1999.9
252.15075540542603,871.6,1999.9
253.15117168426514,871.8,1999.9
254.15163350105286,873.6,1999.9
255.15194606781006,875.3,1999.9
256.1523711681366,874.3,1999.9
257.1527531147003,875.9,1999.9
258.1531436443329,875.5,1999.9
259.15370416641235,875.0,1999.9
260.1541178226471,875.6,1999.9
261.15454483032227,876.3,1999.9
262.1550827026367,878.6,1999.9
263.1555380821228,879.3,1999.9
264.15587043762207,880.0,1999.9
265.1564676761627,880.9,1999.9
266.15663862228394,881.2,1999.9
267.15703320503235,880.2,1999.9
268.1574454307556,879.7,1999.9
269.15789103507996,878.9,1999.9
270.158296585083,879.6,1999.9
271.1588034629822,879.3,1999.9
272.1592273712158,879.6,1999.9
273.1596202850342,878.2,1999.9
274.1602234840393,878.6,1999.9
275.1605911254883,879.9,1999.9
276.1612205505371,880.7,1999.9
277.16175365448,881.5,1999.9
278.1622905731201,881.6,1999.9
279.16270303726196,882.0,1999.9
280.16326808929443,882.6,1999.9
