time,pm2.5,pm10
0.09070658683776855,792.4,1999.9
1.0920648574829102,792.4,1999.9
2.092646360397339,792.0,1999.9
3.0939557552337646,794.8,1999.9
4.094867467880249,795.6,1999.9
5.095730543136597,798.5,1999.9
6.096586227416992,799.3,1999.9
7.097513675689697,801.4,1999.9
8.098358392715454,804.9,1999.9
9.099320411682129,803.7,1999.9
10.100079774856567,806.1,1999.9
11.100953340530396,807.8,1999.9
12.102027893066406,809.1,1999.9
13.102903842926025,810.6,1999.9
14.10398817062378,811.1,1999.9
15.104737997055054,812.9,1999.9
16.10586929321289,813.7,1999.9
17.106755256652832,816.1,1999.9
18.107944011688232,818.6,1999.9
19.10885262489319,821.3,1999.9
20.109803199768066,822.8,1999.9
21.11075496673584,825.2,1999.9
22.111772298812866,827.3,1999.9
23.11268925666809,828.3,1999.9
24.113749265670776,828.7,1999.9
25.114619493484497,831.0,1999.9
26.11565637588501,832.6,1999.9
27.11675453186035,834.5,1999.9
28.117769479751587,834.7,1999.9
29.1185142993927,835.1,1999.9
30.119689464569092,836.1,1999.9
31.120732307434082,838.8,1999.9
32.121787309646606,841.5,1999.9
33.12283444404602,842.0,1999.9
34.12371277809143,844.4,1999.9
35.124568462371826,845.1,1999.9
36.12564969062805,846.2,1999.9
37.12655997276306,847.9,1999.9
38.12756395339966,847.7,1999.9
39.12861657142639,850.2,1999.9
40.12970042228699,850.3,1999.9
41.13070344924927,850.9,1999.9
42.13174366950989,852.6,1999.9
43.13262963294983,854.7,1999.9
44.13366365432739,855.2,1999.9
45.134538650512695,856.2,1999.9
46.135488510131836,859.4,1999.9
47.13653111457825,859.3,1999.9
48.1375527381897,860.7,1999.9
49.13839840888977,862.0,1999.9
50.13934350013733,862.9,1999.9
51.14025115966797,863.8,1999.9
52.14104247093201,864.6,1999.9
53.1420624256134,866.7,1999.9
54.1431097984314,867.4,1999.9
55.14403247833252,867.9,1999.9
56.14488983154297,868.5,1999.9
57.1457953453064,870.4,1999.9
58.14666199684143,872.2,1999.9
59.147664308547974,874.0,1999.9
60.14862322807312,876.5,1999.9
61.14949321746826,877.6,1999.9
62.150309324264526,878.7,1999.9
63.15135169029236,879.7,1999.9
64.15221357345581,880.3,1999.9
65.15312170982361,880.9,1999.9
66.15418004989624,882.9,1999.9
67.15508317947388,883.7,1999.9
68.15593981742859,884.1,1999.9
69.15697932243347,884.7,1999.9
70.15801191329956,885.8,1999.9
71.1588807106018,886.2,1999.9
72.15992546081543,886.8,1999.9
73.16097712516785,887.5,1999.9
74.16182494163513,888.3,1999.9
75.1628930568695,889.6,1999.9
76.16378498077393,889.6,1999.9
77.16471314430237,891.4,1999.9
78.16573476791382,892.5,1999.9
79.16659712791443,892.7,1999.9
80.16744470596313,893.9,1999.9
81.16852474212646,893.7,1999.9
82.16943717002869,894.5,1999.9
83.17029213905334,894.0,1999.9
84.17131900787354,895.0,1999.9
85.17222142219543,896.0,1999.9
86.17317938804626,896.8,1999.9
87.1739706993103,898.2,1999.9
88.17481875419617,898.6,1999.9
89.17569708824158,899.3,1999.9
90.17657947540283,898.8,1999.9
91.17758083343506,899.2,1999.9
92.17855787277222,899.3,1999.9
93.17946743965149,900.8,1999.9
94.18027329444885,902.5,1999.9
95.181147813797,903.6,1999.9
96.18204069137573,903.7,1999.9
97.18296885490417,904.9,1999.9
98.18361186981201,906.4,1999.9
99.18472743034363,907.3,1999.9
100.18555426597595,908.7,1999.9
101.18624830245972,910.2,1999.9
102.18730163574219,911.1,1999.9
103.18820261955261,910.8,1999.9
104.1891086101532,912.3,1999.9
105.19015908241272,911.9,1999.9
106.19096422195435,913.1,1999.9
107.19185280799866,913.2,1999.9
108.19277858734131,914.1,1999.9
109.19343733787537,914.8,1999.9
110.19430351257324,915.1,1999.9
111.1951904296875,917.0,1999.9
112.1960711479187,917.9,1999.9
113.1969792842865,918.5,1999.9
114.19802045822144,920.4,1999.9
115.19889116287231,920.4,1999.9
116.19991564750671,921.1,1999.9
117.20077967643738,921.1,1999.9
118.2016806602478,921.8,1999.9
119.20260834693909,922.9,1999.9
120.20357275009155,923.9,1999.9
121.2044939994812,924.8,1999.9
122.20536875724792,925.8,1999.9
123.20727944374084,926.3,1999.9
124.2081470489502,926.0,1999.9
125.20910668373108,926.8,1999.9
126.20988416671753,927.5,1999.9
127.21077609062195,927.0,1999.9
128.21146512031555,926.8,1999.9
129.21239233016968,928.4,1999.9
130.2132077217102,928.7,1999.9
131.21429920196533,929.9,1999.9
132.21519374847412,929.5,1999.9
133.2161123752594,930.1,1999.9
134.21695280075073,930.0,1999.9
135.21787309646606,931.9,1999.9
136.2187216281891,931.8,1999.9
137.21961998939514,931.7,1999.9
138.22051072120667,932.4,1999.9
139.22137212753296,933.4,1999.9
140.22242403030396,934.7,1999.9
141.22326588630676,934.8,1999.9
142.22412514686584,934.6,1999.9
143.225017786026,935.7,1999.9
144.22589874267578,935.6,1999.9
145.22674751281738,936.4,1999.9
146.22764205932617,936.1,1999.9
147.22869968414307,936.4,1999.9
148.22959637641907,937.3,1999.9
149.23049592971802,937.5,1999.9
150.23131918907166,937.1,1999.9
151.23223423957825,937.0,1999.9
152.23306727409363,938.2,1999.9
153.23411345481873,938.5,1999.9
154.23482465744019,939.2,1999.9
155.2357358932495,939.2,1999.9
156.23657536506653,941.0,1999.9
157.23739004135132,942.3,1999.9
158.23800778388977,942.8,1999.9
159.23899245262146,942.7,1999.9
160.23962140083313,943.2,1999.9
161.24047756195068,942.4,1999.9
162.24133110046387,942.7,1999.9
